지역,차종,제조사,모델명,국비(만원),지방비(만원),보조금(만원),전환지원금국비(만원),전환지원금지방비(만원)
대구,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,170,737,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,167,726,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,162,703,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,144,627,97,29
대구,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,167,725,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,159,691,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,153,663,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,171,741,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,171,741,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,171,741,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,168,728,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,171,741,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,165,718,100,30
대구,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,161,698,100,30
대구,일반승용,현대자동차,스타리아 라운지 일렉트릭 7인승,229,68,297,46,14
대구,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229,68,297,46,14
대구,일반승용,현대자동차,아이오닉6 N,250,75,325,50,15
대구,일반승용,현대자동차,아이오닉9 성능형 AWD,272,81,353,54,16
대구,일반승용,현대자동차,아이오닉9 항속형 2WD,274,82,356,55,17
대구,일반승용,현대자동차,아이오닉9 항속형 AWD,271,81,352,54,16
대구,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490,147,637,98,29
대구,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487,146,633,97,29
대구,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490,147,637,98,29
대구,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490,147,637,98,29
대구,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514,154,668,100,30
대구,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514,154,668,100,30
대구,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459,137,596,92,28
대구,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437,131,568,87,26
인천,일반승용,BMW,MINI Aceman E,400,120,520,80,24
인천,일반승용,BMW,MINI Aceman SE,400,120,520,80,24
인천,일반승용,BMW,MINI Cooper SE,396,118,514,79,24
인천,일반승용,BMW,MINI Countryman E,217,65,282,43,13
인천,일반승용,BMW,MINI Countryman SE ALL4,203,60,263,41,12
인천,일반승용,BMW,MINI JCW Aceman E,197,59,256,39,12
인천,일반승용,BMW,MINI JCW E,191,57,248,38,11
인천,일반승용,BMW,i4 M60 LCI (71HD),233,69,302,47,14
인천,일반승용,BMW,i4 eDrive 40 LCI(21HD),244,73,317,49,15
인천,일반승용,BMW,i4 eDrive 40 LCI(61HD),256,76,332,51,15
인천,일반승용,BMW,i5 eDrive 40,262,78,340,52,16
인천,일반승용,BMW,iX1 eDrive20,212,63,275,42,13
인천,일반승용,BMW,iX1 xDrive30,192,57,249,38,11
인천,일반승용,BMW,iX2 eDrive20,214,64,278,43,13
인천,일반승용,BMW,iX3 50 xDrive,275,82,357,55,17
인천,일반승용,기아,EV3 GT,248,74,322,50,15
인천,일반승용,기아,EV3 롱레인지 2WD 17인치,555,166,721,100,30
인천,일반승용,기아,EV3 롱레인지 2WD 19인치,555,166,721,100,30
인천,일반승용,기아,EV3 롱레인지 4WD 19인치,539,161,700,100,30
인천,일반승용,기아,EV3 스탠다드 2WD,469,140,609,94,28
인천,일반승용,기아,EV4 GT,255,76,331,51,15
인천,일반승용,기아,EV4 롱레인지 2WD 17인치,555,166,721,100,30
인천,일반승용,기아,EV4 롱레인지 2WD 19인치,555,166,721,100,30
인천,일반승용,기아,EV4 롱레인지 4WD 19인치,554,166,720,100,30
인천,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,166,721,100,30
인천,일반승용,기아,EV4 스탠다드 2WD 17인치,512,153,665,100,30
인천,일반승용,기아,EV4 스탠다드 2WD 19인치,481,144,625,96,29
인천,일반승용,기아,EV5 GT,232,69,301,46,14
인천,일반승용,기아,EV5 롱레인지 2WD,552,165,717,100,30
인천,일반승용,기아,EV5 롱레인지 4WD 18인치,499,149,648,100,30
인천,일반승용,기아,EV5 롱레인지 4WD 19인치,493,147,640,99,30
인천,일반승용,기아,EV9 GT,245,73,318,49,15
인천,일반승용,기아,EV9 롱레인지 2WD 19인치,270,81,351,54,16
인천,일반승용,기아,EV9 롱레인지 2WD 20인치,268,80,348,54,16
인천,일반승용,기아,EV9 롱레인지 4WD 19인치,254,76,330,51,15
인천,일반승용,기아,EV9 롱레인지 4WD 21인치,260,78,338,52,16
인천,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252,75,327,50,15
인천,일반승용,기아,EV9 스탠다드,237,71,308,47,14
인천,일반승용,기아,PV5 패신저 5인승 롱레인지,458,137,595,92,28
인천,일반승용,기아,Pv5 WAV(비용 미지원),648,194,842,100,30
인천,일반승용,기아,Pv5 WAV(비용 지원),448,134,582,90,27
인천,일반승용,기아,(단종)The all-new Kia Niro EV,489,146,635,98,29
인천,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570,171,741,100,30
인천,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559,167,726,100,30
인천,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561,168,729,100,30
인천,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532,159,691,100,30
인천,일반승용,기아,더뉴EV6 스탠다드,501,150,651,100,30
인천,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,137,594,91,27
인천,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,137,594,91,27
인천,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,137,594,91,27
인천,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190,57,247,38,11
인천,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154,46,200,31,9
인천,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162,48,210,32,10
인천,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,74,321,49,15
인천,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222,66,288,44,13
인천,일반승용,비와이디코리아,(단종)BYD ATTO 3,126,37,163,25,8
인천,일반승용,비와이디코리아,(단종)BYD DOLPHIN,109,32,141,22,7
인천,일반승용,비와이디코리아,(단종)BYD DOLPHIN Active,132,39,171,26,8
인천,일반승용,비와이디코리아,(단종)BYD SEAL,169,50,219,34,10
인천,일반승용,비와이디코리아,(단종)BYD SEAL Dynamic AWD,151,45,196,30,9
인천,일반승용,비와이디코리아,(단종)BYD SEALION 7,152,45,197,30,9
인천,일반승용,케이지모빌리티,토레스 EVX 18인치,354,106,460,71,21
인천,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361,108,469,72,22
인천,일반승용,케이지모빌리티,토레스 EVX 20인치,344,103,447,69,21
인천,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354,106,460,71,21
인천,일반승용,케이지모빌리티,(단종)토레스 EVX 2WD 18인치,327,98,425,65,20
인천,일반승용,케이지모빌리티,(단종)토레스 EVX 2WD 20인치,312,93,405,62,19
인천,일반승용,테슬라코리아,Model 3 Performance,200,60,260,40,12
인천,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,126,546,84,25
인천,일반승용,테슬라코리아,Model 3 RWD,168,50,218,34,10
인천,일반승용,테슬라코리아,Model 3 RWD(2025),168,50,218,34,10
인천,일반승용,테슬라코리아,Model Y L AWD,215,63,278,43,13
인천,일반승용,테슬라코리아,Model Y Long Range(2025),210,63,273,42,13
인천,일반승용,테슬라코리아,Model Y Premium Long Range,210,63,273,42,13
인천,일반승용,테슬라코리아,Model Y Premium RWD,170,51,221,34,10
인천,일반승용,테슬라코리아,Model Y RWD(2025),170,51,221,34,10
인천,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,129,561,86,26
인천,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,61,267,41,12
인천,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,61,267,41,12
인천,일반승용,폭스바겐그룹코리아,(단종)Q6 e-tron performance,220,66,286,44,13
인천,일반승용,폭스바겐그룹코리아,iD.5 Pro,473,141,614,95,29
인천,일반승용,현대자동차,ELECTRIFIED G80,270,81,351,54,16
인천,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261,78,339,52,16
인천,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245,73,318,49,15
인천,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285,85,370,57,17
인천,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272,81,353,54,16
인천,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261,78,339,52,16
인천,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564,169,733,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,170,737,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,167,726,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,162,703,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,144,627,97,29
인천,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,167,725,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,159,691,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,153,663,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,171,741,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,171,741,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,171,741,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,168,728,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,171,741,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,165,718,100,30
인천,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,161,698,100,30
인천,일반승용,현대자동차,스타리아 라운지 일렉트릭 7인승,229,68,297,46,14
인천,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229,68,297,46,14
인천,일반승용,현대자동차,아이오닉6 N,250,75,325,50,15
인천,일반승용,현대자동차,아이오닉9 성능형 AWD,272,81,353,54,16
인천,일반승용,현대자동차,아이오닉9 항속형 2WD,274,82,356,55,17
인천,일반승용,현대자동차,아이오닉9 항속형 AWD,271,81,352,54,16
인천,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490,147,637,98,29
인천,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487,146,633,97,29
인천,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490,147,637,98,29
인천,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490,147,637,98,29
인천,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514,154,668,100,30
인천,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514,154,668,100,30
인천,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459,137,596,92,28
인천,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437,131,568,87,26
광주,일반승용,BMW,MINI Aceman E,400,120,520,80,24
광주,일반승용,BMW,MINI Aceman SE,400,120,520,80,24
광주,일반승용,BMW,MINI Cooper SE,396,118,514,79,24
광주,일반승용,BMW,MINI Countryman E,217,65,282,43,13
광주,일반승용,BMW,MINI Countryman SE ALL4,203,60,263,41,12
광주,일반승용,BMW,MINI JCW Aceman E,197,59,256,39,12
광주,일반승용,BMW,MINI JCW E,191,57,248,38,11
광주,일반승용,BMW,i4 M60 LCI (71HD),233,69,302,47,14
광주,일반승용,BMW,i4 eDrive 40 LCI(21HD),244,73,317,49,15
광주,일반승용,BMW,i4 eDrive 40 LCI(61HD),256,76,332,51,15
광주,일반승용,BMW,i5 eDrive 40,262,78,340,52,16
광주,일반승용,BMW,iX1 eDrive20,212,63,275,42,13
광주,일반승용,BMW,iX1 eDrive20(11HM),235,70,305,47,14
광주,일반승용,BMW,iX1 xDrive30,192,57,249,38,11
광주,일반승용,BMW,iX2 eDrive20,214,64,278,43,13
광주,일반승용,BMW,iX2 eDrive20(71GN),239,71,310,48,14
광주,일반승용,BMW,iX3 50 xDrive,275,82,357,55,17
광주,일반승용,기아,EV3 GT,248,74,322,50,15
광주,일반승용,기아,EV3 롱레인지 2WD 17인치,555,166,721,100,30
광주,일반승용,기아,EV3 롱레인지 2WD 19인치,555,166,721,100,30
광주,일반승용,기아,EV3 롱레인지 4WD 19인치,539,161,700,100,30
광주,일반승용,기아,EV3 스탠다드 2WD,469,140,609,94,28
광주,일반승용,기아,EV4 GT,255,76,331,51,15
광주,일반승용,기아,EV4 롱레인지 2WD 17인치,555,166,721,100,30
광주,일반승용,기아,EV4 롱레인지 2WD 19인치,555,166,721,100,30
광주,일반승용,기아,EV4 롱레인지 4WD 19인치,554,166,720,100,30
광주,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,166,721,100,30
광주,일반승용,기아,EV4 스탠다드 2WD 17인치,512,153,665,100,30
광주,일반승용,기아,EV4 스탠다드 2WD 19인치,481,144,625,96,29
광주,일반승용,기아,EV5 GT,232,69,301,46,14
광주,일반승용,기아,EV5 롱레인지 2WD,552,165,717,100,30
광주,일반승용,기아,EV5 롱레인지 4WD 18인치,499,149,648,100,30
광주,일반승용,기아,EV5 롱레인지 4WD 19인치,493,147,640,99,30
광주,일반승용,기아,EV9 GT,245,73,318,49,15
광주,일반승용,기아,EV9 롱레인지 2WD 19인치,270,81,351,54,16
광주,일반승용,기아,EV9 롱레인지 2WD 20인치,268,80,348,54,16
광주,일반승용,기아,EV9 롱레인지 4WD 19인치,254,76,330,51,15
광주,일반승용,기아,EV9 롱레인지 4WD 21인치,260,78,338,52,16
광주,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252,75,327,50,15
광주,일반승용,기아,EV9 스탠다드,237,71,308,47,14
광주,일반승용,기아,PV5 패신저 5인승 롱레인지,458,137,595,92,28
광주,일반승용,기아,Pv5 WAV(비용 미지원),648,194,842,100,30
광주,일반승용,기아,Pv5 WAV(비용 지원),448,134,582,90,27
광주,일반승용,기아,(단종)The all-new Kia Niro EV,489,146,635,98,29
광주,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570,171,741,100,30
광주,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559,167,726,100,30
광주,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561,168,729,100,30
광주,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532,159,691,100,30
광주,일반승용,기아,더뉴EV6 스탠다드,501,150,651,100,30
광주,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,137,594,91,27
광주,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,137,594,91,27
광주,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,137,594,91,27
광주,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190,57,247,38,11
광주,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154,46,200,31,9
광주,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162,48,210,32,10
광주,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,74,321,49,15
광주,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222,66,288,44,13
광주,일반승용,비와이디코리아,(단종)BYD ATTO 3,126,37,163,25,8
광주,일반승용,비와이디코리아,(단종)BYD DOLPHIN,109,32,141,22,7
광주,일반승용,비와이디코리아,(단종)BYD DOLPHIN Active,132,39,171,26,8
광주,일반승용,비와이디코리아,(단종)BYD SEAL,169,50,219,34,10
광주,일반승용,비와이디코리아,(단종)BYD SEAL Dynamic AWD,151,45,196,30,9
광주,일반승용,비와이디코리아,(단종)BYD SEALION 7,152,45,197,30,9
광주,일반승용,케이지모빌리티,토레스 EVX 18인치,354,106,460,71,21
광주,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361,108,469,72,22
광주,일반승용,케이지모빌리티,토레스 EVX 20인치,344,103,447,69,21
광주,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354,106,460,71,21
광주,일반승용,케이지모빌리티,(단종)토레스 EVX 2WD 18인치,327,98,425,65,20
광주,일반승용,케이지모빌리티,(단종)토레스 EVX 2WD 20인치,312,93,405,62,19
광주,일반승용,테슬라코리아,Model 3 Performance,200,60,260,40,12
광주,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,126,546,84,25
광주,일반승용,테슬라코리아,Model 3 Premium Long Range RWD(5999만원),210,63,273,42,13
광주,일반승용,테슬라코리아,Model 3 RWD,168,50,218,34,10
광주,일반승용,테슬라코리아,Model 3 RWD(2025),168,50,218,34,10
광주,일반승용,테슬라코리아,Model Y L AWD,215,64,279,43,13
광주,일반승용,테슬라코리아,Model Y Long Range(2025),210,63,273,42,13
광주,일반승용,테슬라코리아,Model Y Premium Long Range,210,63,273,42,13
광주,일반승용,테슬라코리아,Model Y Premium RWD,170,51,221,34,10
광주,일반승용,테슬라코리아,Model Y RWD(2025),170,51,221,34,10
광주,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,129,561,86,26
광주,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,61,267,41,12
광주,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,61,267,41,12
